1,1,1,Sanjo! Uzumaki Naruto,2,1,2006,7.9,https://www.imdb.com/title/tt0841699/?ref_=ttep_ep1
2,1,2,Konohamaru da kore!,10,10,2002,7.0,https://www.imdb.com//title/tt0845325
3,1,3,Shukuteki!? Sasuke to Sakura,17,10,2002,7.2,https://www.imdb.com//title/tt0851300
4,1,4,Shiren! Sabaibaru enshû,17,10,2002,7.8,https://www.imdb.com//title/tt0851299
5,1,5,Shikkaku? Kakashi no ketsuron,31,10,2002,8.0,https://www.imdb.com//title/tt0851298
6,1,6,Jûyô ninmu! Nami no kuni e chô shuppatsu!,7,11,2002,7.3,https://www.imdb.com//title/tt0852484
7,1,7,Kiri no asashin!,14,11,2002,7.7,https://www.imdb.com//title/tt0852485
8,1,8,Itami ni chikau ketsui,21,11,2002,7.9,https://www.imdb.com//title/tt0852483
9,1,9,Sharingan no Kakashi,28,11,2002,7.9,https://www.imdb.com//title/tt0852487
10,1,10,Chakura no mori,5,12,2002,7.1,https://www.imdb.com//title/tt1302455
11,1,11,Eiyû no ita kuni,12,12,2002,7.1,https://www.imdb.com//title/tt0852482
12,1,12,Kyôjô kessen! Zabuza futatabi!!,19,12,2002,7.3,https://www.imdb.com//title/tt0852486
13,1,13,Haku no hijutsu: Makyô hyôshô,26,12,2002,7.7,https://www.imdb.com//title/tt0858970
14,1,14,Igaisei No.1 Naruto sansen!,9,1,2003,7.1,https://www.imdb.com//title/tt0858971
15,1,15,Shikai zero no tatakai Sharingan kuzushi,16,1,2003,7.6,https://www.imdb.com//title/tt0858973
16,1,16,Kaihôsareta fûin,23,1,2003,8.3,https://www.imdb.com//title/tt0858972
17,1,17,Shiroi kako: Himeta omoi,30,1,2003,8.1,https://www.imdb.com//title/tt0858975
18,1,18,Shinobi to iu na no dôgu,6,2,2003,8.0,https://www.imdb.com//title/tt0858974
19,1,19,The Demon in the Snow,13,2,2003,9.0,https://www.imdb.com//title/tt0873734
20,1,20,Shinshô totsunyû! Chûnin shiken dattebayo,20,2,2003,7.0,https://www.imdb.com//title/tt0874138
21,1,21,Nanore! Arawareta kyôteki tachi!!,27,2,2003,7.2,https://www.imdb.com//title/tt0878183
22,1,22,Kiai 120% nau de Rokku na chôsen-jô!,6,3,2003,7.5,https://www.imdb.com//title/tt0886614
23,1,23,Kechirase raibaru! Rûkî 9 zenin shûgô,13,3,2003,7.2,https://www.imdb.com//title/tt0886613
24,1,24,Ikinari shikkaku? Chô nankan no dai ichi shiken,20,3,2003,7.9,https://www.imdb.com//title/tt0886612
25,1,25,Deta toko shôbu! Funbari dokoro no 10 monme,27,3,2003,7.9,https://www.imdb.com//title/tt0886608
26,1,26,Zettai hikken! Shi no mori chokuzen rupo! Konoha no gakkyû shinbun da kore!,2,4,2003,4.5,https://www.imdb.com//title/tt0886621
27,1,27,Daini shiken sutâto! Mawari wa min'na teki darake!,2,4,2003,7.4,https://www.imdb.com//title/tt0886606
28,1,28,Kû ka kuwareru ka! Esa ni natta Naruto,9,4,2003,8.0,https://www.imdb.com//title/tt0886615
29,1,29,Naruto hangeki! Nigenên dattebayo!,16,4,2003,8.2,https://www.imdb.com//title/tt0886617
30,1,30,Yomigaere Sharingan! Hissatsu: Katon - Ryûka no jutsu!,23,4,2003,8.5,https://www.imdb.com//title/tt0886620
31,1,31,Geki mayu puratonikku! Boku wa shinu made anata o mamoru!!,30,4,2003,7.6,https://www.imdb.com//title/tt0886610
32,1,32,Sakura saku! Ketsui no ushirosugata,7,5,2003,8.0,https://www.imdb.com//title/tt0886619
33,1,33,Muteki no fômêshon! InoShikaChô!!,14,5,2003,8.2,https://www.imdb.com//title/tt0886616
34,1,34,Akamaru bikkuri! Gaara kyôi no jitsuryoku,21,5,2003,7.7,https://www.imdb.com//title/tt0886604
35,1,35,Nozoki mi genkin! Maki mono no himitsu,28,5,2003,7.0,https://www.imdb.com//title/tt0886618
36,2,1,Bunshin taiketsu! Ore ga shuyaku dattebayo!,4,6,2003,7.4,https://www.imdb.com//title/tt0886605
37,2,2,Dai ni shiken toppa! Seizoroi rûkî nainu!,11,6,2003,6.9,https://www.imdb.com//title/tt0886607
38,2,3,Gôkaku-sha nibun no ichi!? Ikinari shiai dattebayo!!,18,6,2003,7.3,https://www.imdb.com//title/tt0886611
39,2,4,"Geji mayu jerashî! ""Shishi rendan"" tanjô!",2,7,2003,7.9,https://www.imdb.com//title/tt0886609
40,2,5,Isshoku sokuhatsu!! Kakashi VS Orochimaru,9,7,2003,7.5,https://www.imdb.com//title/tt0889828
41,2,6,Raibaru gekitotsu! Otome kokoro wa honki môdo,16,7,2003,6.7,https://www.imdb.com//title/tt0889829
42,2,7,Besuto batoru wa Shânnarô!!,23,7,2003,6.9,https://www.imdb.com//title/tt0889827
43,2,8,Shikamaru tajitaji!? Kunoichi-tachi no atsuki tatakai,30,7,2003,7.5,https://www.imdb.com//title/tt0889830
44,2,9,Akamaru sansen!! Makeinu wa dotchi da?,6,8,2003,7.7,https://www.imdb.com//title/tt0898197
45,2,10,Hinata sekimen! Kankyaku anguri Naruto no okunote,13,8,2003,7.9,https://www.imdb.com//title/tt0898201
46,2,11,Byakugan kaigan!! Uchiki na Hinata no daitan ketsui!,20,8,2003,7.7,https://www.imdb.com//title/tt0898199
47,2,12,Akogare no hito no me no maede!!,27,8,2003,8.1,https://www.imdb.com//title/tt0898198
48,2,13,Gaara funsai!! Wakasa da! Pawâ da! Bakuhatsu da!,3,9,2003,9.2,https://www.imdb.com//title/tt0898200
49,2,14,Nekketsu ochikobore! Tsuini sakuretsu kindan no ôgi!,10,9,2003,8.9,https://www.imdb.com//title/tt0898202
50,2,15,Aa Rokku Rî! Kore ga otoko no ikizama yo!!,17,9,2003,9.2,https://www.imdb.com//title/tt0898196
51,2,16,Yami ni ugomeku kage Sasuke ni semaru kiki!,24,9,2003,7.2,https://www.imdb.com//title/tt0903090
52,2,17,Ebisu futatabi! Harenchi wa watashi ga yurushimasen zo!,1,10,2003,6.9,https://www.imdb.com//title/tt0903088
53,2,18,Aiya shibaraku! Ero-Sen'nin tôjô!,8,10,2003,7.4,https://www.imdb.com//title/tt0903087
54,2,19,Ero-Sen'nin jikiden kuchiyose no jutsu dattebayo!!,15,10,2003,7.4,https://www.imdb.com//title/tt0903089
55,2,20,Setsunai omoi negai o kometa ichirin,22,10,2003,7.1,https://www.imdb.com//title/tt1198373
56,2,21,Sei ka shi ka!? Menkyo kaiden wa inochi gake!,29,10,2003,7.7,https://www.imdb.com//title/tt1209040
57,2,22,Tonda! Haneta! Mogutta! Gama oyabun tôjô!!,5,11,2003,7.6,https://www.imdb.com//title/tt1202656
58,2,23,Shinobi yoru ma no te! Nerawareta byôshitsu,12,11,2003,7.6,https://www.imdb.com//title/tt1302503
59,2,24,Môretsu môtsui môdasshu honsen kaishi dattebayo,19,11,2003,6.9,https://www.imdb.com//title/tt1302484
60,2,25,Byakugan vs Kage bunshin! Ore wa zettê katsu!!,26,11,2003,7.6,https://www.imdb.com//title/tt1308503
61,2,26,Shikaku zero! Mouhitotsu no zettai bougyo,3,12,2003,7.9,https://www.imdb.com//title/tt1308518
62,2,27,Ochikobore no sokojikara!,10,12,2003,8.7,https://www.imdb.com//title/tt1308515
63,2,28,Shikkaku!? Kiken! Maedaoshi! Haran bukumi no daihonsen!,17,12,2003,7.3,https://www.imdb.com//title/tt1308519
64,2,29,Kumo wa ii naa... yaruki zero no otoko,24,12,2003,8.2,https://www.imdb.com//title/tt1308511
65,2,30,Gekitotsu! Konoha mai suna ugomeku toki,31,12,2003,7.1,https://www.imdb.com//title/tt1308505
66,2,31,"""1 jikan buchi nuki de Sasuke ga ô abare dattebayo supesharu"": Arashi o yobu otoko!! Sasuke no gejimayu-ryû taijutsu!",14,1,2004,7.9,https://www.imdb.com//title/tt1308500
67,2,32,"""1 jikan buchi nuki de Sasuke ga ô abare dattebayo supesharu"": Date ni okureta wake janai! Kyûkyoku ôgi - Chidori tanjô!!",14,1,2004,8.3,https://www.imdb.com//title/tt1308504
68,2,33,"""Konoha kuzushi"" shidô!",28,1,2004,8.1,https://www.imdb.com//title/tt1308499
69,2,34,Matte mashita! A ranku ninmu dattebayo!!,4,2,2004,7.9,https://www.imdb.com//title/tt1308513
70,2,35,Nigegoshi No.1 Mendokuse~ ga yarukkya nê!!,11,2,2004,7.8,https://www.imdb.com//title/tt1308514
71,2,36,"Kokon musô! ""Hokage"" toiu reberu no tatakai",18,2,2004,8.4,https://www.imdb.com//title/tt1308510
72,2,37,Hokage no ayamachi Kamen ni shita no sugao,25,2,2004,8.2,https://www.imdb.com//title/tt1308508
73,2,38,"Kinjutsu ôgi! ""Shiki fûjin""",3,3,2004,8.0,https://www.imdb.com//title/tt1308509
74,2,39,Kyôkaku! Gaara no shôtai,10,3,2004,8.0,https://www.imdb.com//title/tt1308512
75,2,40,Genkai o koete... Sasuke no ketsudan!!,17,3,2004,7.9,https://www.imdb.com//title/tt1308506
76,2,41,Tsukiyo no ansatsusha,24,3,2004,8.2,https://www.imdb.com//title/tt1308520
77,2,42,Hikari to yami Gaara to iu na,31,3,2004,8.0,https://www.imdb.com//title/tt1308507
78,2,43,Bakuhatsu! Korezo Naruto ninpouchô,7,4,2004,9.0,https://www.imdb.com//title/tt1308502
79,2,44,Rimitto bucchigiri!: Hikari to yami,14,4,2004,9.1,https://www.imdb.com//title/tt1308516
80,2,45,Sandaime yo towa ni......!!,21,4,2004,8.6,https://www.imdb.com//title/tt1308517
81,2,46,Asagiri no kikyou,28,4,2004,8.0,https://www.imdb.com//title/tt1308501
82,2,47,Sharingan vs Sharingan!!,5,5,2004,8.4,https://www.imdb.com//title/tt1299122
83,2,48,Oo nô! Jiraiya no jonan Naruto no sainan,12,5,2004,7.7,https://www.imdb.com//title/tt1299120
84,3,1,Unare Chidori Hoero Sasuke,19,5,2004,8.7,https://www.imdb.com//title/tt1299123
85,3,2,Orokanaru otouto yo urame nikume!,26,5,2004,8.1,https://www.imdb.com//title/tt1299121
86,3,3,Shugyou kaishi Ore wa zettê tsuyokunaru!,2,6,2004,7.1,https://www.imdb.com//title/tt1304209
87,3,4,Konjou!!! Warero mizufuusen,9,6,2004,7.2,https://www.imdb.com//title/tt1304210
88,3,5,Konoha mâku to hitai ate,16,6,2004,7.4,https://www.imdb.com//title/tt1304211
89,3,6,Hamon,23,6,2004,7.3,https://www.imdb.com//title/tt1259446
90,3,7,Ikari bakuhatsu! Yurusanêttebayo,7,7,2004,7.8,https://www.imdb.com//title/tt1302468
91,3,8,Shodai Hokage no isan Shi o yobu kubikazari,14,7,2004,7.6,https://www.imdb.com//title/tt1259447
92,3,9,YES ka! NO ka! Tsunade no kaitô,21,7,2004,7.6,https://www.imdb.com//title/tt1304212
93,3,10,Kôshô ketsuretsu!!,28,7,2004,8.1,https://www.imdb.com//title/tt1304213
94,3,11,Kurae! Ikari no Rasengan,4,8,2004,8.7,https://www.imdb.com//title/tt1304214
95,3,12,Godaime Hokage inochi o kaketa tatakai!,11,8,2004,8.4,https://www.imdb.com//title/tt1304215
96,3,13,Sansukumi no tatakai,11,8,2004,8.3,https://www.imdb.com//title/tt1304216
97,3,14,Naruto no yukemuri chin dôchû,18,8,2004,6.3,https://www.imdb.com//title/tt1304217
98,3,15,Ninja wo yamero! Tsunade no tsûkoku,25,8,2004,7.1,https://www.imdb.com//title/tt1304218
99,3,16,Hi no ishi o tsugumono,1,9,2004,6.8,https://www.imdb.com//title/tt1304219
100,3,17,Nekketsu shitei no kizuna ~ otoko ga nindô o tsuranuku toki ~,8,9,2004,7.7,https://www.imdb.com//title/tt1302488
101,3,18,Mitai shiritai tashikametai Kakashi sensei no sugao,15,9,2004,7.4,https://www.imdb.com//title/tt1302482
102,3,19,Iza shinninmu Giri to jinjou to chakoku o sukue!,22,9,2004,6.5,https://www.imdb.com//title/tt1302472
103,3,20,Naruto gekichin!? Inbou uzumaku daiunabara,29,9,2004,6.4,https://www.imdb.com//title/tt1302487
104,3,21,Hashire Idate! Arashi o yobu haran no Nagishima!!,13,10,2004,6.6,https://www.imdb.com//title/tt1302466
105,3,22,Gôru chokuzen! Raimei todoroku daigekitou,20,10,2004,6.8,https://www.imdb.com//title/tt1302465
106,3,23,Todokuka Idate! Shinnen no rasuto supâto,27,10,2004,6.7,https://www.imdb.com//title/tt1302509
107,3,24,Omae to tatakaitai! Tsui ni gekitotsu Sasuke vs Naruto,3,11,2004,8.2,https://www.imdb.com//title/tt1302491
108,3,25,Mienai kiretsu,10,11,2004,7.9,https://www.imdb.com//title/tt1302481
109,3,26,Oto no sasoi,17,11,2004,8.1,https://www.imdb.com//title/tt1302492
110,3,27,Kessei! Teppeki no fômêshon,24,11,2004,8.0,https://www.imdb.com//title/tt1302474
111,3,28,Sesshoku Otoyoninshuu no jitsuryoku,24,11,2004,7.7,https://www.imdb.com//title/tt1302500
112,3,29,Ikinari nakamaware? Shikamaru shoutai pinchi,1,12,2004,7.8,https://www.imdb.com//title/tt1302469
113,3,30,Pawâ zenkai! Moero chouji,8,12,2004,7.7,https://www.imdb.com//title/tt1302493
114,3,31,Saraba tomo yo...! Sore demo ore wa shinjiteru,15,12,2004,8.7,https://www.imdb.com//title/tt1302497
115,3,32,Omae no aite wa kono ore da!,22,12,2004,7.8,https://www.imdb.com//title/tt1302490
116,3,33,Shikai 360 do Byakugan no shikaku,5,1,2005,8.0,https://www.imdb.com//title/tt1302501
117,3,34,Makerarenai riyuu,5,1,2005,8.8,https://www.imdb.com//title/tt1302480
118,3,35,Dakkan: Ma ni awanakatta utsuwa,12,1,2005,7.6,https://www.imdb.com//title/tt1302458
119,3,36,Shissaku! Aratanaru teki,19,1,2005,7.6,https://www.imdb.com//title/tt1302505
120,3,37,Unare! Hoero! Kyuukyoku no taggu,2,2,2005,7.6,https://www.imdb.com//title/tt1302511
121,3,38,Sorezore no tatakai,9,2,2005,7.6,https://www.imdb.com//title/tt1302507
122,3,39,Feiku! Otoko Shikamaru Kishi kaisei no kake,16,2,2005,7.9,https://www.imdb.com//title/tt1302461
123,3,40,Konoha no aoki yajuu kenzan!,23,2,2005,8.0,https://www.imdb.com//title/tt1302478
124,3,41,Yajuu sakuretsu! Hajikero futtobe tsukinukero!,2,3,2005,8.8,https://www.imdb.com//title/tt1302512
125,3,42,Konoha doumeikoku Suna no shinobi,9,3,2005,8.4,https://www.imdb.com//title/tt1302477
126,3,43,Saikyou taiketsu! Gaara vs Kimimaro!!,16,3,2005,8.3,https://www.imdb.com//title/tt1302494
127,3,44,Shuunen no ichigeki! Sawarabi no mai,30,3,2005,8.2,https://www.imdb.com//title/tt1302506
128,3,45,Todokanai sakebi,30,3,2005,8.0,https://www.imdb.com//title/tt1302508
129,3,46,Itachi to Sasuke Toosugiru sonzai,6,4,2005,8.1,https://www.imdb.com//title/tt1302471
130,3,47,Chichi to ko Hibiwareta kamon,13,4,2005,7.8,https://www.imdb.com//title/tt1302456
131,3,48,Kaigen Mangekyou sharingan no himitsu,13,4,2005,8.0,https://www.imdb.com//title/tt1302473
132,4,1,Tomoyo!,27,4,2005,8.9,https://www.imdb.com//title/tt1302510
133,4,2,Namida no houkou! Omae wa ore no tomodachi da,4,5,2005,9.4,https://www.imdb.com//title/tt1302485
134,4,3,Namidaame no ketsumatsu,11,5,2005,9.1,https://www.imdb.com//title/tt1302486
135,4,4,Mamorenakatta yakusoku,18,5,2005,8.1,https://www.imdb.com//title/tt1299119
136,4,5,Sennyuu sousa!? Tsu ni kita kita chou S kyuu ninmu,25,5,2005,6.5,https://www.imdb.com//title/tt1302499
137,4,6,Bugaisha no machi Fuuma ichizoku no kage,1,6,2005,6.6,https://www.imdb.com//title/tt1302453
138,4,7,Kiyoki uragiri Hakanaki negai,8,6,2005,6.6,https://www.imdb.com//title/tt1302475
139,4,8,Kyoufu! Orochimaru no yakata,15,6,2005,7.0,https://www.imdb.com//title/tt1302479
140,4,9,Futatsu no kodou Kabuto no wana,22,6,2005,6.9,https://www.imdb.com//title/tt1302462
141,4,10,Sakura no ketsui,29,6,2005,6.9,https://www.imdb.com//title/tt1302495
142,4,11,Genkai shisetsu no san'akunin,6,7,2005,6.3,https://www.imdb.com//title/tt1302463
143,4,12,Hashire Tonton! Omae no hana ga tayori dattebayo,13,7,2005,6.3,https://www.imdb.com//title/tt1302467
144,4,13,Shinsei sanningumi Futari to ippiki!,20,7,2005,6.1,https://www.imdb.com//title/tt1302504
145,4,14,Sakuretsu! Nyû fômêshon inoshikachou,27,7,2005,6.3,https://www.imdb.com//title/tt1302496
146,4,15,Nokosareta yabou Orochimaru no kage,10,8,2005,6.3,https://www.imdb.com//title/tt1302489
147,4,16,Innen no taiketsu! Omae ni ore wa taosanee,17,8,2005,6.5,https://www.imdb.com//title/tt1302470
148,4,17,Choutsubiryoku ni akamaru mo shitto! Maboroshi no bikouchuu o sagase,17,8,2005,6.9,https://www.imdb.com//title/tt1302457
149,4,18,Doko ga chigaunosa!? Mushi tte onaji ni mienaika,24,8,2005,7.0,https://www.imdb.com//title/tt1302460
150,4,19,Damashite bakashite damasarete! Souzetsu mushi mushi dai batoru,31,8,2005,6.8,https://www.imdb.com//title/tt1302459
151,4,20,Moeyo Byakugan! Kore ga watashi no nindou yo,14,9,2005,7.2,https://www.imdb.com//title/tt1302483
152,4,21,Sei aru mono e no sousoukyoku,21,9,2005,6.3,https://www.imdb.com//title/tt1302498
153,4,22,Kokoro ni todoke! Ai no tekken,28,9,2005,6.1,https://www.imdb.com//title/tt1302476
154,4,23,Byakugan no tenteki,5,10,2005,6.4,https://www.imdb.com//title/tt1302454
155,4,24,Shinobi yoru an'un,29,9,2005,6.1,https://www.imdb.com//title/tt1302502
156,4,25,Gyakushuu no raiga,5,11,2005,6.0,https://www.imdb.com//title/tt1302464
157,4,26,Hashire!!! Seimei no karê,26,10,2005,6.5,https://www.imdb.com//title/tt1282123
158,4,27,Minna ore ni tsuitekoi! Ase to namida no takurami dai sabaibaru,2,11,2005,6.4,https://www.imdb.com//title/tt1310192
159,4,28,Teki ka mikata ka!? Kouya no shoukin kasegi,9,11,2005,6.2,https://www.imdb.com//title/tt1310206
160,4,29,Eru ka erareru ka!? Okkêdera no kettou,16,11,2005,6.0,https://www.imdb.com//title/tt1310182
161,4,30,Sankyaku kenzan Ao no Yajuu? Moujuu? ...Chinjuu?,23,11,2005,5.5,https://www.imdb.com//title/tt1310200
162,4,31,Shiroki noroi no musha,30,11,2005,5.8,https://www.imdb.com//title/tt1310203
163,4,32,Sakushi Koumei no omowaku,7,12,2005,6.0,https://www.imdb.com//title/tt1310199
164,4,33,Ososugita suketto,14,12,2005,6.0,https://www.imdb.com//title/tt1310197
165,4,34,Naruto shisu,21,12,2005,6.3,https://www.imdb.com//title/tt1310194
166,4,35,Todomatta mama no jikan,4,1,2006,6.1,https://www.imdb.com//title/tt1310207
167,4,36,Shirasagi no habataku jikan,4,1,2006,5.9,https://www.imdb.com//title/tt1310202
168,4,37,Moero Zundou! Mazete nobashite yude agero!,18,1,2006,5.8,https://www.imdb.com//title/tt1310193
169,4,38,Kioku Ushinawareta pêji,25,1,2006,6.5,https://www.imdb.com//title/tt1310189
170,4,39,Shougeki Tozasareta doa,1,2,2006,6.5,https://www.imdb.com//title/tt1310205
171,4,40,Sennyuu Shikumareta torappu,8,2,2006,6.5,https://www.imdb.com//title/tt1310201
172,4,41,Zetsubou Hikisakareta hâto,15,2,2006,6.3,https://www.imdb.com//title/tt1310209
173,4,42,Kaisen Tokihanatareta pawâ,22,2,2006,6.7,https://www.imdb.com//title/tt1310188
174,4,43,Arienêttebayo! Serebu ninpou Kinton no jutsu,1,3,2006,5.1,https://www.imdb.com//title/tt1310180
175,4,44,Koko hore wan wan! Maizoukin o sagase,8,3,2006,6.2,https://www.imdb.com//title/tt1310190
176,4,45,Shissou meisou jiguzagusou! Otte owarete machigaete,15,3,2006,6.2,https://www.imdb.com//title/tt1310204
177,4,46,Oh!? Purîzu Misutâ Posutoman,22,3,2006,6.0,https://www.imdb.com//title/tt1310196
178,4,47,Deai 'Hoshi' no na o motsu shounen,29,3,2006,6.0,https://www.imdb.com//title/tt1310181
179,4,48,Natsuhiboshi Omoide no komoriuta,5,4,2006,6.0,https://www.imdb.com//title/tt1310195
180,5,1,Hijutsu Kujaku myouhou no daishou,12,4,2006,6.1,https://www.imdb.com//title/tt1310183
181,5,2,Hoshikage Houmurisarareta shinjutsu,19,4,2006,6.0,https://www.imdb.com//title/tt1310185
182,5,3,Saikai Nokosareta jikan,26,4,2006,6.2,https://www.imdb.com//title/tt1310198
183,5,4,Hoshi wa kagayaki o mashite,3,5,2006,6.0,https://www.imdb.com//title/tt1310184
184,5,5,Inuzuka Kiba no nagâi ichinichi,10,5,2006,5.8,https://www.imdb.com//title/tt1310186
185,5,6,Konohagakure no densetsu Onbaa wa jitsuzai shita!!,17,5,2006,6.0,https://www.imdb.com//title/tt1310191
186,5,7,Warau Shino,24,5,2006,6.1,https://www.imdb.com//title/tt1310208
187,5,8,Kaigyô!! Konoha hikkoshi sentâ,31,5,2006,5.9,https://www.imdb.com//title/tt1310187
188,5,9,Fukakai nerawareta gyoushonin,7,6,2006,5.8,https://www.imdb.com//title/tt1217863
189,5,10,Chikasui mujinzou no ningu,14,6,2006,6.0,https://www.imdb.com//title/tt1217860
190,5,11,Byakugan wa mita! Jiki tsukai no shikaku,21,6,2006,6.5,https://www.imdb.com//title/tt1217859
191,5,12,Shi no senkoku 'Kumori tokidoki hare',28,6,2006,5.9,https://www.imdb.com//title/tt1217867
192,5,13,Ino zekkyou! Pocchari paradaisu,5,7,2006,5.6,https://www.imdb.com//title/tt1217864
193,5,14,Biba doujou yaburi! Seishun wa bakuhatsu da,12,7,2006,6.2,https://www.imdb.com//title/tt1217858
194,5,15,Kaiki norowareta yuureijou,19,7,2006,5.8,https://www.imdb.com//title/tt1217865
195,5,16,Daisan no choujuu saidai no raibaru,26,7,2006,6.5,https://www.imdb.com//title/tt1217862
196,5,17,Namida no gekitotsu! Nekketsu shitei taiketsu,9,8,2006,6.6,https://www.imdb.com//title/tt1217866
197,5,18,Dai pinchi! Konoha no 11-nin zen'in shuugou,16,8,2006,6.7,https://www.imdb.com//title/tt1217861
198,5,19,Anbu mo oteage Naruto no kioku,23,8,2006,6.9,https://www.imdb.com//title/tt1217857
199,5,20,Mato hazure miete kita hyouteki,30,8,2006,7.1,https://www.imdb.com//title/tt1202557
200,5,21,Geneki baribari! Saikyou no suketto,13,9,2006,7.0,https://www.imdb.com//title/tt0943075
201,5,22,Tajuu torappu Hokai no kauntodaun,20,9,2006,7.3,https://www.imdb.com//title/tt0943082
202,5,23,Honjitsu happyou! Ase to namida no besuto 5! Otanoshimi no bangai-hen mo aru-ttebayo supesharu,27,9,2006,4.8,https://www.imdb.com//title/tt0943080
203,5,24,Kurenai no ketsudan Torinokosareta dai 8-han,5,10,2006,6.3,https://www.imdb.com//title/tt0943078
204,5,25,Nerawareta Yakumo Fuuin sareta nouryoku,5,10,2006,6.4,https://www.imdb.com//title/tt0943079
205,5,26,Kurenai no gokuhi ninmu: San-daime tono yakusoku,5,10,2006,6.5,https://www.imdb.com//title/tt0943077
206,5,27,Genjutsu-ka genjitsu-ka Gokan wo seisuru mono,19,10,2006,6.6,https://www.imdb.com//title/tt0943076
207,5,28,Fujirareta hazu no nouryoku,26,9,2006,6.7,https://www.imdb.com//title/tt0943074
208,5,29,Meiki Kachou fuugetsu no omosa,2,11,2006,5.4,https://www.imdb.com//title/tt1209039
209,5,30,Teki wa 'Shinobazu',9,11,2006,5.9,https://www.imdb.com//title/tt1193920
210,5,31,Mayoi no mori,16,11,2006,6.2,https://www.imdb.com//title/tt1193919
211,5,32,Honoo no kioku,30,11,2006,6.1,https://www.imdb.com//title/tt1304201
212,5,33,Sorezore no michi,7,12,2006,6.2,https://www.imdb.com//title/tt1304202
213,5,34,Ushinawareta kioku,14,12,2006,6.4,https://www.imdb.com//title/tt1304203
214,5,35,Torimodoshita genjitsu,21,12,2006,6.3,https://www.imdb.com//title/tt1304204
215,5,36,Keshisaritai kako,21,12,2006,6.8,https://www.imdb.com//title/tt1304205
216,5,37,Kieta takumi Nerawareta Shukaku,11,1,2007,7.2,https://www.imdb.com//title/tt1304206
217,5,38,Suna no doumeikoku Konoha no shinobi,18,1,2007,7.3,https://www.imdb.com//title/tt1304207
218,5,39,Fuujiwareta suna Suiko no hangeki,25,1,2007,7.4,https://www.imdb.com//title/tt1304208
219,5,40,Yomigaetta kyuukyoku heiki,1,2,2007,7.2,https://www.imdb.com//title/tt0943083
220,5,41,Tabidachi,8,2,2007,8.0,https://www.imdb.com//title/tt0943081
